f.incomeFromTurism,entrada.iata,salida.iata,entrada.airportName,salida.airportName
0,IBZ,BCN,Ibiza Airport,Barcelona International Airport
0,IBZ,BCN,Ibiza Airport,Barcelona International Airport
0,IBZ,BCN,Ibiza Airport,Barcelona International Airport
0,IBZ,BCN,Ibiza Airport,Barcelona International Airport
0,IBZ,BCN,Ibiza Airport,Barcelona International Airport
0,IBZ,BCN,Ibiza Airport,Barcelona International Airport
0,IBZ,BCN,Ibiza Airport,Barcelona International Airport
69636.79177030711,IBZ,BGY,Ibiza Airport,Milan Bergamo Airport
69636.79177030711,IBZ,BGY,Ibiza Airport,Milan Bergamo Airport
85367.16349120872,IBZ,BHX,Ibiza Airport,Birmingham International Airport
69636.79177030711,IBZ,BLQ,Ibiza Airport,Bologna Guglielmo Marconi Airport
91898.48742210939,IBZ,CRL,Ibiza Airport,Brussels South Charleroi Airport
91898.48742210939,IBZ,DUB,Ibiza Airport,Dublin Airport
79410.11021360617,IBZ,DUS,Ibiza Airport,Düsseldorf Airport
91898.48742210939,IBZ,EIN,Ibiza Airport,Eindhoven Airport
91898.48742210939,IBZ,EIN,Ibiza Airport,Eindhoven Airport
69636.79177030711,IBZ,FCO,Ibiza Airport,Leonardo da Vinci–Fiumicino Airport
85367.16349120872,IBZ,LBA,Ibiza Airport,Leeds Bradford Airport
79565.51160345667,IBZ,LGW,Ibiza Airport,London Gatwick Airport
59674.13370259251,IBZ,LHR,Ibiza Airport,London Heathrow Airport
59674.13370259251,IBZ,LHR,Ibiza Airport,London Heathrow Airport
95467.3607200554,IBZ,LIS,Ibiza Airport,Humberto Delgado Airport (Lisbon Portela Airport)
79565.51160345667,IBZ,LTN,Ibiza Airport,London Luton Airport
0,IBZ,MAD,Ibiza Airport,Adolfo Suárez Madrid–Barajas Airport
0,IBZ,MAD,Ibiza Airport,Adolfo Suárez Madrid–Barajas Airport
0,IBZ,MAD,Ibiza Airport,Adolfo Suárez Madrid–Barajas Airport
0,IBZ,MAD,Ibiza Airport,Adolfo Suárez Madrid–Barajas Airport
0,IBZ,MAD,Ibiza Airport,Adolfo Suárez Madrid–Barajas Airport
85367.16349120872,IBZ,MAN,Ibiza Airport,Manchester Airport
56206.18199690574,IBZ,MRS,Ibiza Airport,Marseille Provence Airport
65718.71190091546,IBZ,MUC,Ibiza Airport,Munich Airport
58819.42605841475,IBZ,MXP,Ibiza Airport,Malpensa International Airport
58819.42605841475,IBZ,MXP,Ibiza Airport,Malpensa International Airport
58819.42605841475,IBZ,MXP,Ibiza Airport,Malpensa International Airport
94014.26841380961,IBZ,NRN,Ibiza Airport,Weeze Airport
56206.18199690574,IBZ,ORY,Ibiza Airport,Paris-Orly Airport
0,IBZ,PMI,Ibiza Airport,Palma De Mallorca Airport
0,IBZ,PMI,Ibiza Airport,Palma De Mallorca Airport
0,IBZ,PMI,Ibiza Airport,Palma De Mallorca Airport
0,IBZ,PMI,Ibiza Airport,Palma De Mallorca Airport
0,IBZ,PMI,Ibiza Airport,Palma De Mallorca Airport
0,IBZ,PMI,Ibiza Airport,Palma De Mallorca Airport
0,IBZ,PMI,Ibiza Airport,Palma De Mallorca Airport
0,IBZ,PMI,Ibiza Airport,Palma De Mallorca Airport
85367.16349120872,IBZ,STN,Ibiza Airport,London Stansted Airport
0,IBZ,SVQ,Ibiza Airport,Sevilla Airport
94014.26841380961,IBZ,TXL,Ibiza Airport,Berlin-Tegel Airport
77622.9942303254,IBZ,VIE,Ibiza Airport,Vienna International Airport
0,IBZ,VLC,Ibiza Airport,Valencia Airport
0,IBZ,VLC,Ibiza Airport,Valencia Airport
2676.654973459497,IBZ,ZRH,Ibiza Airport,Zürich Airport
0,LCG,BCN,A Coruña Airport,Barcelona International Airport
0,LCG,MAD,A Coruña Airport,Adolfo Suárez Madrid–Barajas Airport
0,LCG,MAD,A Coruña Airport,Adolfo Suárez Madrid–Barajas Airport
0,LCG,MAD,A Coruña Airport,Adolfo Suárez Madrid–Barajas Airport
7004.806642086879,LEI,HHN,Almería International Airport,Frankfurt-Hahn Airport
50884.23141962132,LEI,LGW,Almería International Airport,London Gatwick Airport
0,LEI,MAD,Almería International Airport,Adolfo Suárez Madrid–Barajas Airport
0,LEI,MAD,Almería International Airport,Adolfo Suárez Madrid–Barajas Airport
72792.71994751383,LEI,MAN,Almería International Airport,Manchester Airport
0,LEI,MLN,Almería International Airport,Melilla Airport
0,LEI,VLC,Almería International Airport,Valencia Airport
44926.71007751938,LEN,BZZ,Leon Airport,RAF Brize Norton
0,LPA,ACE,Gran Canaria Airport,Lanzarote Airport
0,LPA,ACE,Gran Canaria Airport,Lanzarote Airport
0,LPA,ACE,Gran Canaria Airport,Lanzarote Airport
0,LPA,ACE,Gran Canaria Airport,Lanzarote Airport
0,LPA,ACE,Gran Canaria Airport,Lanzarote Airport
0,LPA,ACE,Gran Canaria Airport,Lanzarote Airport
0,LPA,ACE,Gran Canaria Airport,Lanzarote Airport
0,LPA,ACE,Gran Canaria Airport,Lanzarote Airport
0,LPA,ACE,Gran Canaria Airport,Lanzarote Airport
0,LPA,ACE,Gran Canaria Airport,Lanzarote Airport
0,LPA,ACE,Gran Canaria Airport,Lanzarote Airport
0,LPA,ACE,Gran Canaria Airport,Lanzarote Airport
0,LPA,ACE,Gran Canaria Airport,Lanzarote Airport
0,LPA,AGP,Gran Canaria Airport,Málaga Airport
0,LPA,BCN,Gran Canaria Airport,Barcelona International Airport
0,LPA,BCN,Gran Canaria Airport,Barcelona International Airport
0,LPA,BIO,Gran Canaria Airport,Bilbao Airport
75332.00229243712,LPA,BLQ,Gran Canaria Airport,Bologna Guglielmo Marconi Airport
43433.45811976902,LPA,DSS,Gran Canaria Airport,Blaise Diagne International Airport
99414.35969636022,LPA,DUB,Gran Canaria Airport,Dublin Airport
43433.45811976902,LPA,FNC,Gran Canaria Airport,Madeira Airport
0,LPA,FUE,Gran Canaria Airport,Fuerteventura Airport
0,LPA,FUE,Gran Canaria Airport,Fuerteventura Airport
0,LPA,FUE,Gran Canaria Airport,Fuerteventura Airport
0,LPA,FUE,Gran Canaria Airport,Fuerteventura Airport
0,LPA,FUE,Gran Canaria Airport,Fuerteventura Airport
0,LPA,FUE,Gran Canaria Airport,Fuerteventura Airport
0,LPA,FUE,Gran Canaria Airport,Fuerteventura Airport
0,LPA,FUE,Gran Canaria Airport,Fuerteventura Airport
0,LPA,FUE,Gran Canaria Airport,Fuerteventura Airport
0,LPA,FUE,Gran Canaria Airport,Fuerteventura Airport
0,LPA,MAD,Gran Canaria Airport,Adolfo Suárez Madrid–Barajas Airport
0,LPA,MAD,Gran Canaria Airport,Adolfo Suárez Madrid–Barajas Airport
0,LPA,MAD,Gran Canaria Airport,Adolfo Suárez Madrid–Barajas Airport
0,LPA,MAD,Gran Canaria Airport,Adolfo Suárez Madrid–Barajas Airport
0,LPA,MAD,Gran Canaria Airport,Adolfo Suárez Madrid–Barajas Airport
0,LPA,MAD,Gran Canaria Airport,Adolfo Suárez Madrid–Barajas Airport
0,LPA,MAD,Gran Canaria Airport,Adolfo Suárez Madrid–Barajas Airport
0,LPA,MAD,Gran Canaria Airport,Adolfo Suárez Madrid–Barajas Airport
0,LPA,MAD,Gran Canaria Airport,Adolfo Suárez Madrid–Barajas Airport
0,LPA,OVD,Gran Canaria Airport,Asturias Airport
0,LPA,PMI,Gran Canaria Airport,Palma De Mallorca Airport
0,LPA,SDR,Gran Canaria Airport,Santander Airport
0,LPA,SPC,Gran Canaria Airport,La Palma Airport
0,LPA,SPC,Gran Canaria Airport,La Palma Airport
0,LPA,SPC,Gran Canaria Airport,La Palma Airport
0,LPA,SPC,Gran Canaria Airport,La Palma Airport
92348.87467289517,LPA,STN,Gran Canaria Airport,London Stansted Airport
0,LPA,SVQ,Gran Canaria Airport,Sevilla Airport
0,LPA,SVQ,Gran Canaria Airport,Sevilla Airport
0,LPA,TFN,Gran Canaria Airport,Tenerife Norte Airport
0,LPA,TFN,Gran Canaria Airport,Tenerife Norte Airport
0,LPA,TFN,Gran Canaria Airport,Tenerife Norte Airport
0,LPA,TFN,Gran Canaria Airport,Tenerife Norte Airport
0,LPA,TFN,Gran Canaria Airport,Tenerife Norte Airport
0,LPA,TFN,Gran Canaria Airport,Tenerife Norte Airport
0,LPA,TFN,Gran Canaria Airport,Tenerife Norte Airport
0,LPA,TFN,Gran Canaria Airport,Tenerife Norte Airport
0,LPA,TFN,Gran Canaria Airport,Tenerife Norte Airport
0,LPA,TFN,Gran Canaria Airport,Tenerife Norte Airport
0,LPA,TFN,Gran Canaria Airport,Tenerife Norte Airport
0,LPA,TFN,Gran Canaria Airport,Tenerife Norte Airport
0,LPA,TFS,Gran Canaria Airport,Tenerife South Airport
0,LPA,TFS,Gran Canaria Airport,Tenerife South Airport
0,LPA,TFS,Gran Canaria Airport,Tenerife South Airport
0,LPA,VDE,Gran Canaria Airport,Hierro Airport
0,MAD,ACE,Adolfo Suárez Madrid–Barajas Airport,Lanzarote Airport
0,MAD,ACE,Adolfo Suárez Madrid–Barajas Airport,Lanzarote Airport
0,MAD,AGP,Adolfo Suárez Madrid–Barajas Airport,Málaga Airport
0,MAD,AGP,Adolfo Suárez Madrid–Barajas Airport,Málaga Airport
0,MAD,AGP,Adolfo Suárez Madrid–Barajas Airport,Málaga Airport
0,MAD,ALC,Adolfo Suárez Madrid–Barajas Airport,Alicante International Airport
0,MAD,ALC,Adolfo Suárez Madrid–Barajas Airport,Alicante International Airport
0,MAD,ALC,Adolfo Suárez Madrid–Barajas Airport,Alicante International Airport
50608.39881561239,MAD,AMS,Adolfo Suárez Madrid–Barajas Airport,Amsterdam Airport Schiphol
59915.69055181696,MAD,AMS,Adolfo Suárez Madrid–Barajas Airport,Amsterdam Airport Schiphol
51771.81028263796,MAD,AMS,Adolfo Suárez Madrid–Barajas Airport,Amsterdam Airport Schiphol
51771.81028263796,MAD,AMS,Adolfo Suárez Madrid–Barajas Airport,Amsterdam Airport Schiphol
59421.328021534326,MAD,ARN,Adolfo Suárez Madrid–Barajas Airport,Stockholm-Arlanda Airport
97726.56323014805,MAD,AUH,Adolfo Suárez Madrid–Barajas Airport,Abu Dhabi International Airport
0,MAD,BCN,Adolfo Suárez Madrid–Barajas Airport,Barcelona International Airport
0,MAD,BCN,Adolfo Suárez Madrid–Barajas Airport,Barcelona International Airport
0,MAD,BCN,Adolfo Suárez Madrid–Barajas Airport,Barcelona International Airport
0,MAD,BCN,Adolfo Suárez Madrid–Barajas Airport,Barcelona International Airport
0,MAD,BCN,Adolfo Suárez Madrid–Barajas Airport,Barcelona International Airport
0,MAD,BCN,Adolfo Suárez Madrid–Barajas Airport,Barcelona International Airport
59915.69055181696,MAD,BEY,Adolfo Suárez Madrid–Barajas Airport,Beirut Rafic Hariri International Airport
45401.57932705249,MAD,BGY,Adolfo Suárez Madrid–Barajas Airport,Milan Bergamo Airport
0,MAD,BIO,Adolfo Suárez Madrid–Barajas Airport,Bilbao Airport
0,MAD,BIO,Adolfo Suárez Madrid–Barajas Airport,Bilbao Airport
0,MAD,BIO,Adolfo Suárez Madrid–Barajas Airport,Bilbao Airport
25565.937873485873,MAD,BLQ,Adolfo Suárez Madrid–Barajas Airport,Bologna Guglielmo Marconi Airport
55843.750417227464,MAD,BRU,Adolfo Suárez Madrid–Barajas Airport,Brussels Airport
55843.750417227464,MAD,BRU,Adolfo Suárez Madrid–Barajas Airport,Brussels Airport
65732.74788694482,MAD,BRU,Adolfo Suárez Madrid–Barajas Airport,Brussels Airport
47318.47149394347,MAD,CDG,Adolfo Suárez Madrid–Barajas Airport,Charles de Gaulle International Airport
25616.01464333782,MAD,CDG,Adolfo Suárez Madrid–Barajas Airport,Charles de Gaulle International Airport
25616.01464333782,MAD,CDG,Adolfo Suárez Madrid–Barajas Airport,Charles de Gaulle International Airport
34510.464172274565,MAD,CDG,Adolfo Suárez Madrid–Barajas Airport,Charles de Gaulle International Airport
79148.08161507403,MAD,CGN,Adolfo Suárez Madrid–Barajas Airport,Cologne Bonn Airport
61295.13087483177,MAD,CGN,Adolfo Suárez Madrid–Barajas Airport,Cologne Bonn Airport
57724.540726783314,MAD,CGN,Adolfo Suárez Madrid–Barajas Airport,Cologne Bonn Airport
45401.57932705249,MAD,CIA,Adolfo Suárez Madrid–Barajas Airport,Ciampino–G. B. Pastine International Airport
26176.758008075372,MAD,CMN,Adolfo Suárez Madrid–Barajas Airport,Mohammed V International Airport
134955.73017496636,MAD,DFW,Adolfo Suárez Madrid–Barajas Airport,Dallas Fort Worth International Airport
109360.67790040378,MAD,DOH,Adolfo Suárez Madrid–Barajas Airport,Hamad International Airport
133210.61297442802,MAD,DOH,Adolfo Suárez Madrid–Barajas Airport,Hamad International Airport
109360.67790040378,MAD,DOH,Adolfo Suárez Madrid–Barajas Airport,Hamad International Airport
50608.39881561239,MAD,DUB,Adolfo Suárez Madrid–Barajas Airport,Dublin Airport
59915.69055181696,MAD,DUB,Adolfo Suárez Madrid–Barajas Airport,Dublin Airport
134955.73017496636,MAD,DXB,Adolfo Suárez Madrid–Barajas Airport,Dubai International Airport
0,MAD,EAS,Adolfo Suárez Madrid–Barajas Airport,San Sebastian Airport
61061.05109017497,MAD,EMA,Adolfo Suárez Madrid–Barajas Airport,East Midlands Airport
52415.23854643338,MAD,EMA,Adolfo Suárez Madrid–Barajas Airport,East Midlands Airport
2908.52866756393,MAD,FAO,Adolfo Suárez Madrid–Barajas Airport,Faro Airport
47164.74745625842,MAD,FCO,Adolfo Suárez Madrid–Barajas Airport,Leonardo da Vinci–Fiumicino Airport
31737.026325706596,MAD,FCO,Adolfo Suárez Madrid–Barajas Airport,Leonardo da Vinci–Fiumicino Airport
12497.065518169584,MAD,FKB,Adolfo Suárez Madrid–Barajas Airport,Karlsruhe Baden-Baden Airport
31737.026325706596,MAD,FLR,Adolfo Suárez Madrid–Barajas Airport,Peretola Airport
57129.44236877524,MAD,FRA,Adolfo Suárez Madrid–Barajas Airport,Frankfurt am Main Airport
57129.44236877524,MAD,FRA,Adolfo Suárez Madrid–Barajas Airport,Frankfurt am Main Airport
0,MAD,FUE,Adolfo Suárez Madrid–Barajas Airport,Fuerteventura Airport
0,MAD,GRX,Adolfo Suárez Madrid–Barajas Airport,Federico Garcia Lorca Airport
0,MAD,GRX,Adolfo Suárez Madrid–Barajas Airport,Federico Garcia Lorca Airport
62242.513485868105,MAD,GVA,Adolfo Suárez Madrid–Barajas Airport,Geneva Cointrin International Airport
50608.39881561239,MAD,GVA,Adolfo Suárez Madrid–Barajas Airport,Geneva Cointrin International Airport
128556.96710632571,MAD,GYE,Adolfo Suárez Madrid–Barajas Airport,José Joaquín de Olmedo International Airport
93072.91736204576,MAD,HAV,Adolfo Suárez Madrid–Barajas Airport,José Martí International Airport
0,MAD,IBZ,Adolfo Suárez Madrid–Barajas Airport,Ibiza Airport
0,MAD,IBZ,Adolfo Suárez Madrid–Barajas Airport,Ibiza Airport
0,MAD,IBZ,Adolfo Suárez Madrid–Barajas Airport,Ibiza Airport
0,MAD,IBZ,Adolfo Suárez Madrid–Barajas Airport,Ibiza Airport
0,MAD,IBZ,Adolfo Suárez Madrid–Barajas Airport,Ibiza Airport
84347.33135935398,MAD,ISL,Adolfo Suárez Madrid–Barajas Airport,Istanbul Atatürk Airport
66896.15935397039,MAD,IST,Adolfo Suárez Madrid–Barajas Airport,Istanbul Airport
59915.69055181696,MAD,KBP,Adolfo Suárez Madrid–Barajas Airport,Boryspil International Airport
0,MAD,LCG,Adolfo Suárez Madrid–Barajas Airport,A Coruña Airport
0,MAD,LCG,Adolfo Suárez Madrid–Barajas Airport,A Coruña Airport
0,MAD,LCG,Adolfo Suárez Madrid–Barajas Airport,A Coruña Airport
0,MAD,LEI,Adolfo Suárez Madrid–Barajas Airport,Almería International Airport
0,MAD,LEI,Adolfo Suárez Madrid–Barajas Airport,Almería International Airport
67246.11445491253,MAD,LEJ,Adolfo Suárez Madrid–Barajas Airport,Leipzig/Halle Airport
91645.1471332436,MAD,LEJ,Adolfo Suárez Madrid–Barajas Airport,Leipzig/Halle Airport
134955.73017496636,MAD,LGG,Adolfo Suárez Madrid–Barajas Airport,Liège Airport
56425.45615074025,MAD,LGG,Adolfo Suárez Madrid–Barajas Airport,Liège Airport
38906.15644683715,MAD,LGW,Adolfo Suárez Madrid–Barajas Airport,London Gatwick Airport
101588.29738896366,MAD,LHR,Adolfo Suárez Madrid–Barajas Airport,London Heathrow Airport
57818.87138627187,MAD,LHR,Adolfo Suárez Madrid–Barajas Airport,London Heathrow Airport
119420.28576043069,MAD,LHR,Adolfo Suárez Madrid–Barajas Airport,London Heathrow Airport
2203.9601615074025,MAD,LIN,Adolfo Suárez Madrid–Barajas Airport,Milano Linate Airport
55843.750417227464,MAD,LIS,Adolfo Suárez Madrid–Barajas Airport,Humberto Delgado Airport (Lisbon Portela Airport)
55843.750417227464,MAD,LIS,Adolfo Suárez Madrid–Barajas Airport,Humberto Delgado Airport (Lisbon Portela Airport)
41882.812812920594,MAD,LIS,Adolfo Suárez Madrid–Barajas Airport,Humberto Delgado Airport (Lisbon Portela Airport)
26176.758008075372,MAD,LIS,Adolfo Suárez Madrid–Barajas Airport,Humberto Delgado Airport (Lisbon Portela Airport)
26176.758008075372,MAD,LIS,Adolfo Suárez Madrid–Barajas Airport,Humberto Delgado Airport (Lisbon Portela Airport)
0,MAD,LPA,Adolfo Suárez Madrid–Barajas Airport,Gran Canaria Airport
0,MAD,LPA,Adolfo Suárez Madrid–Barajas Airport,Gran Canaria Airport
0,MAD,LPA,Adolfo Suárez Madrid–Barajas Airport,Gran Canaria Airport
0,MAD,LPA,Adolfo Suárez Madrid–Barajas Airport,Gran Canaria Airport
0,MAD,LPA,Adolfo Suárez Madrid–Barajas Airport,Gran Canaria Airport
0,MAD,LPA,Adolfo Suárez Madrid–Barajas Airport,Gran Canaria Airport
0,MAD,LPA,Adolfo Suárez Madrid–Barajas Airport,Gran Canaria Airport
0,MAD,LPA,Adolfo Suárez Madrid–Barajas Airport,Gran Canaria Airport
25013.3465410498,MAD,LUX,Adolfo Suárez Madrid–Barajas Airport,Luxembourg-Findel International Airport
20635.122907133245,MAD,LYS,Adolfo Suárez Madrid–Barajas Airport,Lyon Saint-Exupéry Airport
0,MAD,MAH,Adolfo Suárez Madrid–Barajas Airport,Menorca Airport
0,MAD,MAH,Adolfo Suárez Madrid–Barajas Airport,Menorca Airport
55657.41825033647,MAD,MAN,Adolfo Suárez Madrid–Barajas Airport,Manchester Airport
97726.56323014805,MAD,MEX,Adolfo Suárez Madrid–Barajas Airport,Licenciado Benito Juarez International Airport
59915.69055181696,MAD,MLA,Adolfo Suárez Madrid–Barajas Airport,Malta International Airport
20635.122907133245,MAD,MRS,Adolfo Suárez Madrid–Barajas Airport,Marseille Provence Airport
57129.44236877524,MAD,MUC,Adolfo Suárez Madrid–Barajas Airport,Munich Airport
42847.08177658143,MAD,MUC,Adolfo Suárez Madrid–Barajas Airport,Munich Airport
42316.03510094213,MAD,MXP,Adolfo Suárez Madrid–Barajas Airport,Malpensa International Airport
45401.57932705249,MAD,MXP,Adolfo Suárez Madrid–Barajas Airport,Malpensa International Airport
42756.82713324361,MAD,MXP,Adolfo Suárez Madrid–Barajas Airport,Malpensa International Airport
1778.8899057873487,MAD,NTE,Adolfo Suárez Madrid–Barajas Airport,Nantes Atlantique Airport
33738.93254374159,MAD,OPO,Adolfo Suárez Madrid–Barajas Airport,Francisco de Sá Carneiro Airport
38068.243983849265,MAD,ORY,Adolfo Suárez Madrid–Barajas Airport,Paris-Orly Airport
38068.243983849265,MAD,ORY,Adolfo Suárez Madrid–Barajas Airport,Paris-Orly Airport
38068.243983849265,MAD,ORY,Adolfo Suárez Madrid–Barajas Airport,Paris-Orly Airport
36645.13205921938,MAD,ORY,Adolfo Suárez Madrid–Barajas Airport,Paris-Orly Airport
36645.13205921938,MAD,ORY,Adolfo Suárez Madrid–Barajas Airport,Paris-Orly Airport
59915.69055181696,MAD,OTP,Adolfo Suárez Madrid–Barajas Airport,Henri Coandă International Airport
50608.39881561239,MAD,OTP,Adolfo Suárez Madrid–Barajas Airport,Henri Coandă International Airport
0,MAD,OVD,Adolfo Suárez Madrid–Barajas Airport,Asturias Airport
0,MAD,OVD,Adolfo Suárez Madrid–Barajas Airport,Asturias Airport
0,MAD,PMI,Adolfo Suárez Madrid–Barajas Airport,Palma De Mallorca Airport
0,MAD,PMI,Adolfo Suárez Madrid–Barajas Airport,Palma De Mallorca Airport
0,MAD,PMI,Adolfo Suárez Madrid–Barajas Airport,Palma De Mallorca Airport
0,MAD,PMI,Adolfo Suárez Madrid–Barajas Airport,Palma De Mallorca Airport
0,MAD,PMI,Adolfo Suárez Madrid–Barajas Airport,Palma De Mallorca Airport
0,MAD,PMI,Adolfo Suárez Madrid–Barajas Airport,Palma De Mallorca Airport
0,MAD,PMI,Adolfo Suárez Madrid–Barajas Airport,Palma De Mallorca Airport
0,MAD,PMI,Adolfo Suárez Madrid–Barajas Airport,Palma De Mallorca Airport
0,MAD,PMI,Adolfo Suárez Madrid–Barajas Airport,Palma De Mallorca Airport
0,MAD,PMI,Adolfo Suárez Madrid–Barajas Airport,Palma De Mallorca Airport
0,MAD,PMI,Adolfo Suárez Madrid–Barajas Airport,Palma De Mallorca Airport
45401.57932705249,MAD,PMO,Adolfo Suárez Madrid–Barajas Airport,Falcone–Borsellino Airport
0,MAD,PNA,Adolfo Suárez Madrid–Barajas Airport,Pamplona Airport
0,MAD,PNA,Adolfo Suárez Madrid–Barajas Airport,Pamplona Airport
45401.57932705249,MAD,PSA,Adolfo Suárez Madrid–Barajas Airport,Pisa International Airport
109360.67790040378,MAD,PVG,Adolfo Suárez Madrid–Barajas Airport,Shanghai Pudong International Airport
0,MAD,SCQ,Adolfo Suárez Madrid–Barajas Airport,Santiago de Compostela Airport
0,MAD,SCQ,Adolfo Suárez Madrid–Barajas Airport,Santiago de Compostela Airport
93072.91736204576,MAD,SDQ,Adolfo Suárez Madrid–Barajas Airport,Las Américas International Airport
0,MAD,SDR,Adolfo Suárez Madrid–Barajas Airport,Santander Airport
52415.23854643338,MAD,SEN,Adolfo Suárez Madrid–Barajas Airport,Southend Airport
83183.9198923284,MAD,SJO,Adolfo Suárez Madrid–Barajas Airport,Juan Santamaria International Airport
0,MAD,SPC,Adolfo Suárez Madrid–Barajas Airport,La Palma Airport
55657.41825033647,MAD,STN,Adolfo Suárez Madrid–Barajas Airport,London Stansted Airport
0,MAD,SVQ,Adolfo Suárez Madrid–Barajas Airport,Sevilla Airport
0,MAD,SVQ,Adolfo Suárez Madrid–Barajas Airport,Sevilla Airport
50608.39881561239,MAD,SVX,Adolfo Suárez Madrid–Barajas Airport,Koltsovo Airport
10317.561453566623,MAD,SXB,Adolfo Suárez Madrid–Barajas Airport,Strasbourg Airport
61295.13087483177,MAD,SXF,Adolfo Suárez Madrid–Barajas Airport,Berlin-Schönefeld Airport
0,MAD,TFN,Adolfo Suárez Madrid–Barajas Airport,Tenerife Norte Airport
0,MAD,TFN,Adolfo Suárez Madrid–Barajas Airport,Tenerife Norte Airport
0,MAD,TFN,Adolfo Suárez Madrid–Barajas Airport,Tenerife Norte Airport
0,MAD,TFN,Adolfo Suárez Madrid–Barajas Airport,Tenerife Norte Airport
0,MAD,TFN,Adolfo Suárez Madrid–Barajas Airport,Tenerife Norte Airport
0,MAD,TFN,Adolfo Suárez Madrid–Barajas Airport,Tenerife Norte Airport
0,MAD,TFN,Adolfo Suárez Madrid–Barajas Airport,Tenerife Norte Airport
0,MAD,TFS,Adolfo Suárez Madrid–Barajas Airport,Tenerife South Airport
20635.122907133245,MAD,TLS,Adolfo Suárez Madrid–Barajas Airport,Toulouse-Blagnac Airport
50608.39881561239,MAD,TNG,Adolfo Suárez Madrid–Barajas Airport,Ibn Batouta Airport
0,MAD,TOJ,Adolfo Suárez Madrid–Barajas Airport,Torrejón Airport
51773.55714670256,MAD,TXL,Adolfo Suárez Madrid–Barajas Airport,Berlin-Tegel Airport
42316.03510094213,MAD,VCE,Adolfo Suárez Madrid–Barajas Airport,Venice Marco Polo Airport
0,MAD,VGO,Adolfo Suárez Madrid–Barajas Airport,Vigo Airport
0,MAD,VGO,Adolfo Suárez Madrid–Barajas Airport,Vigo Airport
0,MAD,VGO,Adolfo Suárez Madrid–Barajas Airport,Vigo Airport
50608.39881561239,MAD,VIE,Adolfo Suárez Madrid–Barajas Airport,Vienna International Airport
0,MAD,VLC,Adolfo Suárez Madrid–Barajas Airport,Valencia Airport
0,MAD,VLC,Adolfo Suárez Madrid–Barajas Airport,Valencia Airport
0,MAD,VLC,Adolfo Suárez Madrid–Barajas Airport,Valencia Airport
0,MAD,VLC,Adolfo Suárez Madrid–Barajas Airport,Valencia Airport
0,MAD,XRY,Adolfo Suárez Madrid–Barajas Airport,Jerez Airport
0,MAD,XRY,Adolfo Suárez Madrid–Barajas Airport,Jerez Airport
0,MAD,XRY,Adolfo Suárez Madrid–Barajas Airport,Jerez Airport
0,MAH,BCN,Menorca Airport,Barcelona International Airport
0,MAH,BCN,Menorca Airport,Barcelona International Airport
0,MAH,BCN,Menorca Airport,Barcelona International Airport
0,MAH,BCN,Menorca Airport,Barcelona International Airport
0,MAH,BCN,Menorca Airport,Barcelona International Airport
0,MAH,BCN,Menorca Airport,Barcelona International Airport
0,MAH,BCN,Menorca Airport,Barcelona International Airport
0,MAH,BCN,Menorca Airport,Barcelona International Airport
0,MAH,BIO,Menorca Airport,Bilbao Airport
0,MAH,BIO,Menorca Airport,Bilbao Airport
0,MAH,GRX,Menorca Airport,Federico Garcia Lorca Airport
72106.24489063262,MAH,LGW,Menorca Airport,London Gatwick Airport
0,MAH,MAD,Menorca Airport,Adolfo Suárez Madrid–Barajas Airport
0,MAH,MAD,Menorca Airport,Adolfo Suárez Madrid–Barajas Airport
0,MAH,PMI,Menorca Airport,Palma De Mallorca Airport
0,MAH,PMI,Menorca Airport,Palma De Mallorca Airport
0,MAH,PMI,Menorca Airport,Palma De Mallorca Airport
0,MAH,PMI,Menorca Airport,Palma De Mallorca Airport
0,MAH,PMI,Menorca Airport,Palma De Mallorca Airport
0,MAH,PMI,Menorca Airport,Palma De Mallorca Airport
0,MAH,PMI,Menorca Airport,Palma De Mallorca Airport
0,MAH,VLC,Menorca Airport,Valencia Airport
0,MAH,VLC,Menorca Airport,Valencia Airport
0,MLN,AGP,Melilla Airport,Málaga Airport
0,MLN,AGP,Melilla Airport,Málaga Airport
0,MLN,AGP,Melilla Airport,Málaga Airport
0,MLN,AGP,Melilla Airport,Málaga Airport
0,MLN,AGP,Melilla Airport,Málaga Airport
0,MLN,AGP,Melilla Airport,Málaga Airport
0,MLN,GRX,Melilla Airport,Federico Garcia Lorca Airport
0,MLN,LEI,Melilla Airport,Almería International Airport
0,OVD,AGP,Asturias Airport,Málaga Airport
0,OVD,BCN,Asturias Airport,Barcelona International Airport
0,OVD,LPA,Asturias Airport,Gran Canaria Airport
0,OVD,MAD,Asturias Airport,Adolfo Suárez Madrid–Barajas Airport
0,OVD,MAD,Asturias Airport,Adolfo Suárez Madrid–Barajas Airport
3113.2473964830574,OZP,STR,Moron Air Base,Stuttgart Airport
0,OZP,ZAZ,Moron Air Base,Zaragoza Air Base
0,PMI,AGP,Palma De Mallorca Airport,Málaga Airport
0,PMI,AGP,Palma De Mallorca Airport,Málaga Airport
0,PMI,ALC,Palma De Mallorca Airport,Alicante International Airport
0,PMI,ALC,Palma De Mallorca Airport,Alicante International Airport
91898.48742210939,PMI,AMS,Palma De Mallorca Airport,Amsterdam Airport Schiphol
91140.23581301126,PMI,ARN,Palma De Mallorca Airport,Stockholm-Arlanda Airport
0,PMI,BCN,Palma De Mallorca Airport,Barcelona International Airport
